Country,ISO3,Disease,Year,Latest Reported Cases Aggregate,Cases,Cases Lower,Cases Upper,Incidence,Incidence Lower,Incidence Upper,Derived_Cases_Method,Year Range Incidence Estimate
Colombia,COL,Fowl typhoid,2015,100.0,22510.0,22217.218181570635,22805.340767125726,4.9359813524720475e-05,4.871780304221927e-05,5.0007435256909444e-05,Adjusted_Susceptible_Cases,2006-2016
Colombia,COL,Infectious bursal disease (Gumboro disease),2015,263393.0,261163.07604516274,259022.71562382963,263404.5084333905,0.00028633853249959186,0.00028399184677607573,0.00028879603327060905,Adjusted_Susceptible_Cases,2005-2023
Colombia,COL,Marek's disease (-2011),2015,53732.0,40107.08340966597,39664.94239389305,40573.12328037447,4.397330426747052e-05,4.348854198203777e-05,4.4484269196685454e-05,None,2005-2011
Colombia,COL,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),2015,5018.0,5129.315462042672,4632.561656270041,5697.017256682234,5.623768429939844e-06,5.079128820418911e-06,6.2461952340504144e-06,Adjusted_Susceptible_Cases,2005-2023
Colombia,COL,Mycoplasma synoviae (Avian mycoplasmosis) (Inf. with) (2006-),2015,525.0,525.0,449.47415215544106,625.6059604039647,5.75608665048384e-07,4.928023175160908e-07,6.859127842179776e-07,None,2015
Colombia,COL,Newcastle disease (velogenic),2015,513341.0,507395.79352468485,503100.58366260864,511829.5582238982,0.0005563074578322083,0.0005515982006611372,0.0005611686261744041,Adjusted_Susceptible_Cases,2005-2022
Colombia,COL,Pullorum disease,2015,15000.0,12758.191401266758,12555.108386011801,12963.450912986362,2.797609722253307e-05,2.753077781946676e-05,2.8426189235978418e-05,None,2007
Colombia,COL,Trypanosomosis (tsetse-transmitted) (-2021),2015,7.0,7.748367083906765,2.7026323891484054,18.325846131120503,1.6990579937037766e-08,5.926318558606622e-09,4.0184822199681395e-08,None,2013
Costa Rica,CRI,Avian infectious bronchitis,2015,24504.0,24504.15546637744,24130.090646966113,24888.541355977075,0.0002466025487976636,0.00024283807146201566,0.00025047089432082153,None,2007-2015
Costa Rica,CRI,Avian infectious laryngotracheitis,2015,198.0,1466.4790440037186,1349.501760583893,1597.7387586348173,1.4758209908759635e-05,1.358098524242347e-05,1.6079168724373455e-05,Adjusted_Susceptible_Cases,2007-2017
Costa Rica,CRI,Fowl typhoid,2015,15807.0,8704.29885370305,8415.599912763011,9002.495963321815,8.75974805891599e-05,8.469210012139857e-05,9.059844780784178e-05,Adjusted_Susceptible_Cases,2013-2017
Costa Rica,CRI,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),2015,7.0,7.077733188720173,1.1969496084992701,23.087663081414657,7.122820643392851e-08,1.2045745654988779e-08,2.3234738979152695e-07,None,2007-2015
Costa Rica,CRI,Newcastle disease (velogenic),2015,71.0,71.0,55.73964802489217,88.81898202203686,1.4290458602956716e-06,1.1218945530184501e-06,1.7876957545671473e-06,None,2015
Cuba,CUB,Fowl cholera (-2011),2015,51500.0,47395.400025342526,46650.10101948724,48182.87409487133,0.0008814960854305155,0.0008676344415624313,0.0008961421335553653,None,2007-2011
Cuba,CUB,Fowl pox (-2005),2015,90.0,93.08512070789651,75.15438351251157,113.66219692354224,3.4625372703664516e-06,2.7955580007257824e-06,4.2279538350118936e-06,None,2005
Cuba,CUB,Infectious bursal disease (Gumboro disease),2015,640897.0,595578.8607449662,590646.8967335606,600555.061825992,0.011077033510237993,0.010985305052049782,0.011169584723454758,None,2007-2013
Cuba,CUB,Marek's disease (-2011),2015,43989.0,43935.9052330394,43324.94870139142,44561.024227470785,0.0008171537417568285,0.0008057907025013749,0.0008287801853826843,None,2007-2011
Cuba,CUB,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),2015,387448.0,400320.70578790794,397574.73519401054,403089.1767536048,0.007445472237392972,0.007394400565291174,0.007496962388706917,None,2007-2009
Cuba,CUB,New world screwworm (Cochliomyia hominivorax),2015,73.0,40.25577180550567,27.454705010640577,56.812911775833676,7.487077911266328e-07,5.106237099083188e-07,1.0566502087866846e-06,Adjusted_Susceptible_Cases,2009-2017
Cayman Islands,CYM,Fowl pox (-2005),2015,15.0,0.0,0.0,0.0,,,,None,2005
Cyprus,CYP,Avian infectious laryngotracheitis,2015,8.0,7.610480673039607,2.5357208809959975,17.66125426206677,1.01127991712351e-06,3.3694633920643036e-07,2.346825714926452e-06,None,2011-2013
Cyprus,CYP,Fowl cholera (-2011),2015,20.0,18.264893178982234,11.383728021666174,27.478179147100633,2.427037194345003e-06,1.5126686506266667e-06,3.6512977201328837e-06,None,2009
Cyprus,CYP,Infectious bursal disease (Gumboro disease),2015,1.0,0.9132446589491119,0.052083327601375205,4.017115534727685,1.2135185971725017e-07,6.920827406713424e-09,5.3379391388855e-07,None,2009
Cyprus,CYP,Marek's disease (-2011),2015,1.0,0.915967942072804,0.05223863937428581,4.029094518491171,1.2171372930866603e-07,6.941465219695953e-09,5.353856800631198e-07,None,2011
Cyprus,CYP,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),2015,52.0,45.350656603041855,32.509184576474524,62.6234658358122,6.026190752114961e-06,4.319817222677408e-06,8.321399930069507e-06,None,2008
Cyprus,CYP,Mycoplasma synoviae (Avian mycoplasmosis) (Inf. with) (2006-),2015,246.0,214.54349085285185,177.69144853092902,258.05835155017417,2.8508517788851548e-05,2.3611622059627975e-05,3.429076816306522e-05,None,2008
Cyprus,CYP,Newcastle disease (velogenic),2015,106502.0,112608.45302011883,111853.68543324004,113379.43051925235,0.007481700035124693,0.007431553314076557,0.007532923741939287,None,2013
Czech Republic,CZE,Avian chlamydiosis,2015,3.0,2.4238032122356885,0.32347152545468094,8.43474966555664,1.7528607159800172e-08,2.3393010077936385e-09,6.099893449783145e-08,None,2007-2010
Czech Republic,CZE,Avian infectious laryngotracheitis,2015,474.0,448.0306373554261,408.89736382841426,489.5824828905809,6.480190304322861e-06,5.914177539698059e-06,7.081184620588831e-06,None,2011
Czech Republic,CZE,Avian tuberculosis (-2005),2015,3.0,2.0273139120618118,0.2632123155127844,7.143283834264128,1.4661251777676776e-08,1.9035147964794172e-09,5.1659233525923536e-08,None,2005
Czech Republic,CZE,Fowl cholera (-2011),2015,3157.0,2310.4864029677915,2218.5802097178894,2406.672682186464,1.6709115781856645e-05,1.604446299614462e-05,1.740472155301651e-05,None,2007-2011
Czech Republic,CZE,High pathogenicity avian influenza viruses (poultry) (Inf. with),2015,6050.0,4401.478689093846,4282.783822211028,4523.896673520109,3.183088068944109e-05,3.097249594806821e-05,3.271619049820367e-05,None,2007
Czech Republic,CZE,Low pathogenic avian influenza (poultry) (2006-2021),2015,959.0,785.6414991498261,719.0134764478595,856.4619342491537,5.681649870548436e-06,5.199805292621763e-06,6.193813390868717e-06,None,2009
Czech Republic,CZE,Newcastle disease (velogenic),2015,107.0,111.97319771370543,77.95134857230481,155.93241328945996,8.097745663682712e-07,5.637332931167499e-07,1.1276814892531653e-06,None,2007-2013
Czech Republic,CZE,Pullorum disease,2015,211.0,168.03345205153585,139.58124826342177,200.43105415550423,1.2151945157295564e-06,1.0094321417402878e-06,1.4494894606876361e-06,None,2006-2009
Germany,DEU,Avian chlamydiosis,2015,221.0,221.0,182.39023667324594,264.72704337677317,2.5373775227388063e-07,2.0940854610936893e-07,3.039422848530883e-07,None,2015
Germany,DEU,Avian infectious bronchitis,2015,5200.0,5264.407512536004,5122.614318274359,5408.791309831511,1.2088497097598341e-05,1.1762901745565007e-05,1.242004117172078e-05,None,2014
Germany,DEU,Avian infectious laryngotracheitis,2015,190.0,190.0,157.5231021308619,227.5907222948339,2.181455788779969e-07,1.8085772789997214e-07,2.6130478874877887e-07,None,2015
Germany,DEU,High pathogenicity avian influenza viruses (poultry) (Inf. with),2015,7257.0,5487.91676643435,5245.861216359448,5743.533346433315,6.300867262358349e-06,6.022954903980868e-06,6.5943495087514446e-06,Adjusted_Susceptible_Cases,2006-2020
Germany,DEU,Infectious bursal disease (Gumboro disease),2015,7217.0,7217.000000000001,7049.552947531792,7389.528401516339,8.286087593486863e-06,8.093835834581117e-06,8.4841734251799e-06,None,2015
Germany,DEU,Low pathogenic avian influenza (poultry) (2006-2021),2015,2658.0,2712.7057524790025,2533.94495802309,2922.7155039701543,3.114551403685285e-06,2.9093099458575186e-06,3.355670871101399e-06,Adjusted_Susceptible_Cases,2008-2017
Germany,DEU,Marek's disease (-2011),2015,44.0,47.19544535946119,30.45333862983356,69.41567363754945,5.4186724991287024e-08,3.4964532548277404e-08,7.969853846773334e-08,None,2010
Germany,DEU,Newcastle disease (velogenic),2015,35.0,35.69387516360173,22.653867868942733,54.041745198179854,8.1962747999609e-08,5.20193802115386e-08,1.2409439778772795e-07,None,2008-2010
Djibouti,DJI,High pathogenicity avian influenza viruses (poultry) (Inf. with),2015,4.0,0.0,0.0,0.0,,,,None,2006
Denmark,DNK,High pathogenicity avian influenza viruses (poultry) (Inf. with),2015,47.0,41.98542941757157,31.09772558970741,55.158714261470514,7.423494570582427e-07,5.498426484499387e-07,9.752679001276667e-07,None,2006
Denmark,DNK,Low pathogenic avian influenza (poultry) (2006-2021),2015,0.0,0.0,0.0,3.295032354313265,0.0,0.0,5.825986569974389e-08,None,2006
Denmark,DNK,Newcastle disease (velogenic),2015,41000.0,32821.065370161996,32504.394929509755,33139.78429261338,0.0005803132276030941,0.0005747141392301597,0.0005859485354305509,None,2005
Dominican (Rep.),DOM,Low pathogenic avian influenza (poultry) (2006-2021),2015,11.0,2155.958717857282,2040.473456865589,2296.7303132424568,5.894607855774233e-06,5.578859543420495e-06,6.279491548191138e-06,Adjusted_Susceptible_Cases,2007-2019
Dominican (Rep.),DOM,Newcastle disease (velogenic),2015,986.0,907.9614539247256,852.4604230984719,965.8187818457535,4.964915770153605e-06,4.661424975453092e-06,5.281291271087453e-06,None,2008
Algeria,DZA,Fowl typhoid,2015,415378.0,440770.8468511002,435141.0223143981,446477.9380813444,0.0011219882673479315,0.0011076574713741654,0.0011365157467553466,Adjusted_Susceptible_Cases,2005-2019
Algeria,DZA,Newcastle disease (velogenic),2015,418700.0,425000.6655917979,422937.08554927906,427074.6354100164,0.002163690107073463,0.002153184364177896,0.002174248744603594,None,2014
Algeria,DZA,Pullorum disease,2015,655175.0,659423.9351795198,655195.596721758,663693.7676280946,0.0016785727181493095,0.0016678094243110769,0.001689441635513213,Adjusted_Susceptible_Cases,2006-2016
Ecuador,ECU,Avian infectious bronchitis,2015,94.0,94.0,68.84261292111479,126.73001195139823,4.619698097814736e-07,3.383320084683725e-07,6.228238246254394e-07,None,2015
Ecuador,ECU,Avian infectious laryngotracheitis,2015,1702.0,2026.7689969286141,1886.6944793647065,2183.421783009756,4.98035153181968e-06,4.636148349722711e-06,5.365292264732674e-06,Adjusted_Susceptible_Cases,2012-2018
Ecuador,ECU,Foot and mouth disease virus (Inf. with),2015,0.0,0.0,0.0,4.023759692689599,0.0,0.0,1.977505850891675e-08,None,2010
Ecuador,ECU,Fowl typhoid,2015,2537.0,2812.962136355715,2637.7670286864736,3012.053195778071,6.912253101354985e-06,6.481748577075175e-06,7.40147681864508e-06,None,2010-2011
Ecuador,ECU,Infectious bursal disease (Gumboro disease),2015,6711.0,7430.550226502877,7004.497938470028,7884.680484935111,1.8258988695261804e-05,1.7212056277924057e-05,1.9374916722410477e-05,None,2010
Ecuador,ECU,Marek's disease (-2011),2015,9.0,10.509279663850204,1.7492545628351486,34.05506064616637,2.5824308123665886e-08,4.298419136448554e-09,8.368303132343629e-08,None,2010-2011
Ecuador,ECU,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),2015,2251.0,2421.112140734295,2212.6641586008705,2668.3222624633268,5.949365505928928e-06,5.437149151378343e-06,6.556831532052415e-06,Adjusted_Susceptible_Cases,2010-2016
Ecuador,ECU,Newcastle disease (velogenic),2015,10036.0,11110.62819650689,10797.317984799914,11437.783731908417,2.7301993587728533e-05,2.6532100721213294e-05,2.8105908377400873e-05,None,2010-2015
Egypt,EGY,High pathogenicity avian influenza viruses (poultry) (Inf. with),2015,1486624.0,2081924.8391623592,2074596.6692985736,2089382.0202429055,0.002255564999520441,0.0022476256334374918,0.0022636441368283633,Adjusted_Susceptible_Cases,2006-2018
Eritrea,ERI,Avian infectious laryngotracheitis,2015,1653.0,1462.1263056295409,1334.367227191729,1599.0080958234344,0.00048527258733141085,0.0004428699725163388,0.0005307029856699084,None,2011-2014
Eritrea,ERI,Fowl pox (-2005),2015,14000.0,10415.30864197531,10243.732547935599,10588.788459827341,0.0069135802469135815,0.006799689709880915,0.007028734457236868,None,2005
Eritrea,ERI,Infectious bursal disease (Gumboro disease),2015,31598.0,28660.878140838657,28122.062384586676,29208.56377200201,0.0095124056225817,0.00933357530188738,0.009694179811484238,None,2005-2012
Eritrea,ERI,Newcastle disease (velogenic),2015,4971.0,3794.1580803620964,3486.985717658495,4122.73648836938,0.0012592625557126108,0.001157313547181711,0.0013683161262427412,Adjusted_Susceptible_Cases,2006-2018
Spain,ESP,Avian chlamydiosis,2015,38.0,46.86217443263136,24.852225057608877,80.80696691330846,4.9243025471135274e-08,2.6114852038834487e-08,8.491239636516797e-08,Adjusted_Susceptible_Cases,2007-2019
Spain,ESP,Avian infectious bronchitis,2015,235.0,237.18037950307868,191.33486138358163,291.0655667721693,2.4923042113451117e-07,2.0105570359678247e-07,3.0585326634676924e-07,None,2010-2015
Spain,ESP,Avian infectious laryngotracheitis,2015,5.0,5.0,1.7927184063770472,10.74629831746292,1.0508053897910053e-08,3.767596327597086e-09,2.2584536384584094e-08,None,2015
Spain,ESP,High pathogenicity avian influenza viruses (poultry) (Inf. with),2015,30000.0,33768.88220202759,33388.197231104816,34152.44760670016,7.096904685021628e-05,7.016899521170011e-05,7.17751520393509e-05,None,2009
Spain,ESP,Low pathogenic avian influenza (poultry) (2006-2021),2015,314.0,337.139982638227,290.0905139177657,389.7892061633247,7.085370217405898e-07,6.096573511040616e-07,8.191851974375579e-07,None,2009-2013
Spain,ESP,Marek's disease (-2011),2015,229.0,261.49795800816145,219.53339548501094,309.2723124852228,2.7478346369431803e-07,2.306868752147698e-07,3.2498501287260017e-07,None,2009-2010
Spain,ESP,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),2015,301456.0,383217.8271558323,381167.0100089317,385294.4227497097,0.0004026873582393465,0.0004005323485279075,0.0004048694560818091,None,2006-2015
Spain,ESP,Mycoplasma synoviae (Avian mycoplasmosis) (Inf. with) (2006-),2015,126.0,126.13501222493889,96.58704712848032,163.58756389378433,1.3254335068732012e-07,1.0149418970660495e-07,1.7189869384236905e-07,None,2011-2015
Spain,ESP,Newcastle disease (velogenic),2015,2075.0,2335.6810189735743,2236.619198041807,2437.623174733428,4.908692407139958e-06,4.700503016424734e-06,5.122935140578696e-06,None,2009
Spain,ESP,Turkey rhinotracheitis (2006-),2015,35.0,35.0,21.096452579352068,54.00871874281557,3.6778188642685184e-08,2.216826607585351e-08,5.675265275065709e-08,None,2015
Estonia,EST,Newcastle disease (velogenic),2015,28898.0,42123.139452495976,41481.87258387526,42771.8663606169,0.006204616210413311,0.006110159461463434,0.006300171801534379,None,2007
Ethiopia,ETH,Fowl cholera (-2011),2015,516.0,698.8996286500494,617.5959592489262,787.1346048044256,4.595121690577329e-06,4.060566742379327e-06,5.175248558834063e-06,None,2011
Ethiopia,ETH,Fowl pox (-2005),2015,200.0,356.1049846643722,290.79137699552695,430.5300189386795,2.3413172250708247e-06,1.9118936526636263e-06,2.830646558349197e-06,None,2005
Ethiopia,ETH,Fowl typhoid,2015,152.0,152.0,120.34067618223139,188.77658262124038,9.993688196928257e-07,7.9121525998206e-07,1.2411673063146984e-06,None,2015
Ethiopia,ETH,Infectious bursal disease (Gumboro disease),2015,44.0,4119.6,3995.4715796381424,4247.087319381745,5.417104986324427e-05,5.253881206130526e-05,5.58474558092487e-05,Adjusted_Susceptible_Cases,2013-2018
Ethiopia,ETH,Newcastle disease (velogenic),2015,3629.0,3629.0,3469.0978043902883,3794.0198938716767,2.3859930570166212e-05,2.280860643534536e-05,2.494490252124761e-05,None,2015
Finland,FIN,Avian chlamydiosis,2015,1.0,1.0324212130367958,0.058880094982521995,4.5413408692090815,2.6273268263205604e-08,1.4983928180713312e-09,1.1556898039747761e-07,None,2014
Finland,FIN,Avian infectious bronchitis,2015,11705.0,13749.614349775786,13498.857215645005,14005.916616834433,0.00017495151289302572,0.00017176085322295179,0.00017821272940711318,None,2011-2015
Finland,FIN,Avian tuberculosis (-2005),2015,1.0,1.1863150585678057,0.06765682692842837,5.218278151594055,3.018959062915107e-08,1.721744905356297e-09,1.3279582017264205e-07,None,2005
Finland,FIN,Infectious bursal disease (Gumboro disease),2015,846.0,873.4283462291293,815.885957121958,933.6125026385263,2.222718495067194e-05,2.0762834348003155e-05,2.375876379327216e-05,None,2014
Finland,FIN,Marek's disease (-2011),2015,2.0,2.4463083650893305,0.13951560378086136,10.760646930520092,3.112708026478007e-08,1.7752109501197514e-09,1.3691958278327154e-07,None,2009-2011
Finland,FIN,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),2015,66.0,66.0,40.23237796776969,101.96674496689815,1.679581631484521e-06,1.0238418640243715e-06,2.5948707858889223e-06,None,2015
Finland,FIN,Mycoplasma synoviae (Avian mycoplasmosis) (Inf. with) (2006-),2015,16.0,16.0,7.3950783991063,29.694594749730065,4.0717130460230817e-07,1.8819148246252877e-07,7.556741802427776e-07,None,2015
Finland,FIN,Newcastle disease (velogenic),2015,107.0,122.13951396025125,83.01622265472786,172.7878484622236,1.554115788833979e-06,1.0563069900462881e-06,2.1985704274309216e-06,None,2008-2013
Fiji,FJI,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),2015,280.0,305.43632459165747,257.6334964814278,358.82133852496906,1.8220862888006766e-05,1.536917595188378e-05,2.140555619668133e-05,None,2013
Fiji,FJI,Mycoplasma synoviae (Avian mycoplasmosis) (Inf. with) (2006-),2015,443.0,483.243899264658,423.79991349247723,548.2701406176675,2.8828008069239276e-05,2.528186562622903e-05,3.2707161046212936e-05,None,2013
France,FRA,High pathogenicity avian influenza viruses (poultry) (Inf. with),2015,13999.0,16148.577674689106,15793.50399657731,16509.29304443212,1.2180784552868588e-05,1.1912954403328333e-05,1.245287019980669e-05,None,2006-2015
